combo,phase,freshness,fresh_pct_of_clock
Bundesliga 2025/26,post_0_to_55m,209,82.08246097337006
Bundesliga 2025/26,post_0_to_55m,210,82.16793388429753
Bundesliga 2025/26,post_0_to_55m,211,82.25208448117539
Bundesliga 2025/26,post_0_to_55m,212,82.33594123048668
Bundesliga 2025/26,post_0_to_55m,213,82.4186593204775
Bundesliga 2025/26,post_0_to_55m,214,82.50112029384756
Bundesliga 2025/26,post_0_to_55m,215,82.58255280073462
Bundesliga 2025/26,post_0_to_55m,216,82.66372819100091
Bundesliga 2025/26,post_0_to_55m,217,82.7438751147842
Bundesliga 2025/26,post_0_to_55m,218,82.8236914600551
Bundesliga 2025/26,post_0_to_55m,219,82.90255280073463
Bundesliga 2025/26,post_0_to_55m,220,82.98126721763086
Bundesliga 2025/26,post_0_to_55m,221,83.05924701561065
Bundesliga 2025/26,post_0_to_55m,222,83.13689623507805
Bundesliga 2025/26,post_0_to_55m,223,83.21355371900826
Bundesliga 2025/26,post_0_to_55m,224,83.29006427915519
Bundesliga 2025/26,post_0_to_55m,225,83.36543617998163
Bundesliga 2025/26,post_0_to_55m,226,83.44036730945822
Bundesliga 2025/26,post_0_to_55m,227,83.51460055096419
Bundesliga 2025/26,post_0_to_55m,228,83.58857667584941
Bundesliga 2025/26,post_0_to_55m,229,83.66174471992653
Bundesliga 2025/26,post_0_to_55m,230,83.73447199265381
Bundesliga 2025/26,post_0_to_55m,231,83.80598714416897
Bundesliga 2025/26,post_0_to_55m,232,83.87746556473829
Bundesliga 2025/26,post_0_to_55m,233,83.94798898071625
Bundesliga 2025/26,post_0_to_55m,234,84.01836547291093
Bundesliga 2025/26,post_0_to_55m,235,84.08767676767677
Bundesliga 2025/26,post_0_to_55m,236,84.15676767676767
Bundesliga 2025/26,post_0_to_55m,237,84.22501377410468
Bundesliga 2025/26,post_0_to_55m,238,84.29329660238751
Bundesliga 2025/26,post_0_to_55m,239,84.361028466483
Bundesliga 2025/26,post_0_to_55m,240,84.42861340679522
Bundesliga 2025/26,post_0_to_55m,241,84.49561065197429
Bundesliga 2025/26,post_0_to_55m,242,84.56260789715336
Bundesliga 2025/26,post_0_to_55m,243,84.62883379247016
Bundesliga 2025/26,post_0_to_55m,244,84.69476584022038
Bundesliga 2025/26,post_0_to_55m,245,84.76003673094583
Bundesliga 2025/26,post_0_to_55m,246,84.8250505050505
Bundesliga 2025/26,post_0_to_55m,247,84.88962350780533
Bundesliga 2025/26,post_0_to_55m,248,84.9539393939394
Bundesliga 2025/26,post_0_to_55m,249,85.0173002754821
Bundesliga 2025/26,post_0_to_55m,250,85.08047750229568
Bundesliga 2025/26,post_0_to_55m,251,85.14273645546373
Bundesliga 2025/26,post_0_to_55m,252,85.20492194674013
Bundesliga 2025/26,post_0_to_55m,253,85.26633608815428
Bundesliga 2025/26,post_0_to_55m,254,85.32767676767676
Bundesliga 2025/26,post_0_to_55m,255,85.38831955922865
Bundesliga 2025/26,post_0_to_55m,256,85.44892561983471
Bundesliga 2025/26,post_0_to_55m,257,85.50883379247016
Bundesliga 2025/26,post_0_to_55m,258,85.56848484848484
Bundesliga 2025/26,post_0_to_55m,259,85.62751147842057
Bundesliga 2025/26,post_0_to_55m,260,85.68617079889808
Bundesliga 2025/26,post_0_to_55m,261,85.74413223140496
Bundesliga 2025/26,post_0_to_55m,262,85.8020202020202
Bundesliga 2025/26,post_0_to_55m,263,85.85943067033976
Bundesliga 2025/26,post_0_to_55m,264,85.91658402203856
Bundesliga 2025/26,post_0_to_55m,265,85.97311294765841
Bundesliga 2025/26,post_0_to_55m,266,86.0294214876033
Bundesliga 2025/26,post_0_to_55m,267,86.08514233241506
Bundesliga 2025/26,post_0_to_55m,268,86.140826446281
Bundesliga 2025/26,post_0_to_55m,269,86.19592286501377
Bundesliga 2025/26,post_0_to_55m,270,86.25098255280074
Bundesliga 2025/26,post_0_to_55m,271,86.30593204775023
Bundesliga 2025/26,post_0_to_55m,272,86.3606611570248
Bundesliga 2025/26,post_0_to_55m,273,86.4149494949495
Bundesliga 2025/26,post_0_to_55m,274,86.46901744719926
Bundesliga 2025/26,post_0_to_55m,275,86.52198347107438
Bundesliga 2025/26,post_0_to_55m,276,86.57491276400367
Bundesliga 2025/26,post_0_to_55m,277,86.62743801652893
Bundesliga 2025/26,post_0_to_55m,278,86.67988980716254
Bundesliga 2025/26,post_0_to_55m,279,86.73175390266299
Bundesliga 2025/26,post_0_to_55m,280,86.7835445362718
Bundesliga 2025/26,post_0_to_55m,281,86.83467401285583
Bundesliga 2025/26,post_0_to_55m,282,86.88561983471074
Bundesliga 2025/26,post_0_to_55m,283,86.93616161616161
Bundesliga 2025/26,post_0_to_55m,284,86.98670339761249
Bundesliga 2025/26,post_0_to_55m,285,87.03676767676768
Bundesliga 2025/26,post_0_to_55m,286,87.08683195592286
Bundesliga 2025/26,post_0_to_55m,287,87.13641873278237
Bundesliga 2025/26,post_0_to_55m,288,87.18593204775023
Bundesliga 2025/26,post_0_to_55m,289,87.23511478420569
Bundesliga 2025/26,post_0_to_55m,290,87.28404040404041
Bundesliga 2025/26,post_0_to_55m,291,87.33230486685032
Bundesliga 2025/26,post_0_to_55m,292,87.38042240587696
Bundesliga 2025/26,post_0_to_55m,293,87.42802571166207
Bundesliga 2025/26,post_0_to_55m,294,87.47551882460974
Bundesliga 2025/26,post_0_to_55m,295,87.522681359045
Bundesliga 2025/26,post_0_to_55m,296,87.56969696969696
Bundesliga 2025/26,post_0_to_55m,297,87.61638200183654
Bundesliga 2025/26,post_0_to_55m,298,87.66288337924702
Bundesliga 2025/26,post_0_to_55m,299,87.70912764003673
Bundesliga 2025/26,post_0_to_55m,300,87.75518824609733
Bundesliga 2025/26,post_55_to_105m,1,0.6991919191919191
Bundesliga 2025/26,post_55_to_105m,2,2.314020202020202
Bundesliga 2025/26,post_55_to_105m,3,3.943959595959596
Bundesliga 2025/26,post_55_to_105m,4,5.803959595959596
Bundesliga 2025/26,post_55_to_105m,5,7.500606060606061
Bundesliga 2025/26,post_55_to_105m,6,9.257696969696967
Bundesliga 2025/26,post_55_to_105m,7,10.877777777777778
Bundesliga 2025/26,post_55_to_105m,8,12.521050505050503
Bundesliga 2025/26,post_55_to_105m,9,14.031515151515151
Bundesliga 2025/26,post_55_to_105m,10,15.54658585858586
Bundesliga 2025/26,post_55_to_105m,11,16.946464646464648
Bundesliga 2025/26,post_55_to_105m,12,18.34307070707071
Bundesliga 2025/26,post_55_to_105m,13,19.63987878787879
Bundesliga 2025/26,post_55_to_105m,14,20.931030303030305
Bundesliga 2025/26,post_55_to_105m,15,22.13414141414141
Bundesliga 2025/26,post_55_to_105m,16,23.330222222222226
Bundesliga 2025/26,post_55_to_105m,17,24.451070707070706
Bundesliga 2025/26,post_55_to_105m,18,25.56791919191919
Bundesliga 2025/26,post_55_to_105m,19,26.61357575757576
Bundesliga 2025/26,post_55_to_105m,20,27.65139393939394
Bundesliga 2025/26,post_55_to_105m,21,28.62779797979798
Bundesliga 2025/26,post_55_to_105m,22,29.59652525252525
Bundesliga 2025/26,post_55_to_105m,23,30.513858585858586
Bundesliga 2025/26,post_55_to_105m,24,31.42359595959596
Bundesliga 2025/26,post_55_to_105m,25,32.285414141414144
Bundesliga 2025/26,post_55_to_105m,26,33.14222222222222
Bundesliga 2025/26,post_55_to_105m,27,33.95531313131313
Bundesliga 2025/26,post_55_to_105m,28,34.76282828282828
Bundesliga 2025/26,post_55_to_105m,29,35.531151515151514
Bundesliga 2025/26,post_55_to_105m,30,36.29559595959596
Bundesliga 2025/26,post_55_to_105m,31,37.02270707070707
Bundesliga 2025/26,post_55_to_105m,32,37.74420202020202
Bundesliga 2025/26,post_55_to_105m,33,38.430424242424245
Bundesliga 2025/26,post_55_to_105m,34,39.11107070707071
Bundesliga 2025/26,post_55_to_105m,35,39.76246464646464
Bundesliga 2025/26,post_55_to_105m,36,40.40771717171717
Bundesliga 2025/26,post_55_to_105m,37,41.02719191919192
Bundesliga 2025/26,post_55_to_105m,38,41.64181818181818
Bundesliga 2025/26,post_55_to_105m,39,42.232646464646464
Bundesliga 2025/26,post_55_to_105m,40,42.81915151515152
Bundesliga 2025/26,post_55_to_105m,41,43.38391919191919
Bundesliga 2025/26,post_55_to_105m,42,43.944929292929295
Bundesliga 2025/26,post_55_to_105m,43,44.48391919191919
Bundesliga 2025/26,post_55_to_105m,44,45.021373737373736
Bundesliga 2025/26,post_55_to_105m,45,45.53927272727272
Bundesliga 2025/26,post_55_to_105m,46,46.05389898989899
Bundesliga 2025/26,post_55_to_105m,47,46.54965656565656
Bundesliga 2025/26,post_55_to_105m,48,47.04278787878788
Bundesliga 2025/26,post_55_to_105m,49,47.51983838383838
Bundesliga 2025/26,post_55_to_105m,50,47.99313131313132
Bundesliga 2025/26,post_55_to_105m,51,48.45070707070707
Bundesliga 2025/26,post_55_to_105m,52,48.90581818181818
Bundesliga 2025/26,post_55_to_105m,53,49.34634343434343
Bundesliga 2025/26,post_55_to_105m,54,49.784646464646464
Bundesliga 2025/26,post_55_to_105m,55,50.21062626262626
Bundesliga 2025/26,post_55_to_105m,56,50.63462626262626
Bundesliga 2025/26,post_55_to_105m,57,51.04569696969697
Bundesliga 2025/26,post_55_to_105m,58,51.454949494949496
Bundesliga 2025/26,post_55_to_105m,59,51.8509494949495
Bundesliga 2025/26,post_55_to_105m,60,52.24505050505051
Bundesliga 2025/26,post_55_to_105m,61,52.62719191919192
Bundesliga 2025/26,post_55_to_105m,62,53.00727272727273
Bundesliga 2025/26,post_55_to_105m,63,53.3749898989899
Bundesliga 2025/26,post_55_to_105m,64,53.74056565656566
Bundesliga 2025/26,post_55_to_105m,65,54.096161616161616
Bundesliga 2025/26,post_55_to_105m,66,54.45066666666666
Bundesliga 2025/26,post_55_to_105m,67,54.79571717171717
Bundesliga 2025/26,post_55_to_105m,68,55.13894949494949
Bundesliga 2025/26,post_55_to_105m,69,55.47280808080808
Bundesliga 2025/26,post_55_to_105m,70,55.80509090909091
Bundesliga 2025/26,post_55_to_105m,71,56.128
Bundesliga 2025/26,post_55_to_105m,72,56.45030303030303
Bundesliga 2025/26,post_55_to_105m,73,56.764
Bundesliga 2025/26,post_55_to_105m,74,57.07608080808081
Bundesliga 2025/26,post_55_to_105m,75,57.38052525252525
Bundesliga 2025/26,post_55_to_105m,76,57.683232323232325
Bundesliga 2025/26,post_55_to_105m,77,57.97806060606061
Bundesliga 2025/26,post_55_to_105m,78,58.271757575757576
Bundesliga 2025/26,post_55_to_105m,79,58.55858585858586
Bundesliga 2025/26,post_55_to_105m,80,58.84347474747474
Bundesliga 2025/26,post_55_to_105m,81,59.12113131313132
Bundesliga 2025/26,post_55_to_105m,82,59.39741414141414
Bundesliga 2025/26,post_55_to_105m,83,59.667878787878784
Bundesliga 2025/26,post_55_to_105m,84,59.9380606060606
Bundesliga 2025/26,post_55_to_105m,85,60.20193939393939
Bundesliga 2025/26,post_55_to_105m,86,60.465050505050506
Bundesliga 2025/26,post_55_to_105m,87,60.722707070707074
Bundesliga 2025/26,post_55_to_105m,88,60.979070707070704
Bundesliga 2025/26,post_55_to_105m,89,61.229454545454544
Bundesliga 2025/26,post_55_to_105m,90,61.47919191919192
Bundesliga 2025/26,post_55_to_105m,91,61.72335353535354
Bundesliga 2025/26,post_55_to_105m,92,61.966949494949496
Bundesliga 2025/26,post_55_to_105m,93,62.20476767676767
Bundesliga 2025/26,post_55_to_105m,94,62.44157575757576
Bundesliga 2025/26,post_55_to_105m,95,62.67434343434344
Bundesliga 2025/26,post_55_to_105m,96,62.90630303030303
Bundesliga 2025/26,post_55_to_105m,97,63.13393939393939
Bundesliga 2025/26,post_55_to_105m,98,63.3610101010101
Bundesliga 2025/26,post_55_to_105m,99,63.5839595959596
Bundesliga 2025/26,post_55_to_105m,100,63.80674747474748
Bundesliga 2025/26,post_55_to_105m,101,64.02577777777778
Bundesliga 2025/26,post_55_to_105m,102,64.24448484848484
Bundesliga 2025/26,post_55_to_105m,103,64.45886868686868
Bundesliga 2025/26,post_55_to_105m,104,64.67280808080808
Bundesliga 2025/26,post_55_to_105m,105,64.88286868686869
Bundesliga 2025/26,post_55_to_105m,106,65.09183838383838
Bundesliga 2025/26,post_55_to_105m,107,65.29733333333333
Bundesliga 2025/26,post_55_to_105m,108,65.50246464646465
Bundesliga 2025/26,post_55_to_105m,109,65.70315151515152
Bundesliga 2025/26,post_55_to_105m,110,65.90307070707071
Bundesliga 2025/26,post_55_to_105m,111,66.09919191919192
Bundesliga 2025/26,post_55_to_105m,112,66.29478787878787
Bundesliga 2025/26,post_55_to_105m,113,66.48662626262626
Bundesliga 2025/26,post_55_to_105m,114,66.67846464646465
Bundesliga 2025/26,post_55_to_105m,115,66.86646464646465
Bundesliga 2025/26,post_55_to_105m,116,67.05430303030303
Bundesliga 2025/26,post_55_to_105m,117,67.23870707070706
Bundesliga 2025/26,post_55_to_105m,118,67.42234343434343
Bundesliga 2025/26,post_55_to_105m,119,67.60266666666666
Bundesliga 2025/26,post_55_to_105m,120,67.78294949494949
Bundesliga 2025/26,post_55_to_105m,121,67.96056565656566
Bundesliga 2025/26,post_55_to_105m,122,68.13753535353536
Bundesliga 2025/26,post_55_to_105m,123,68.31123232323232
Bundesliga 2025/26,post_55_to_105m,124,68.48472727272727
Bundesliga 2025/26,post_55_to_105m,125,68.65478787878789
Bundesliga 2025/26,post_55_to_105m,126,68.82480808080808
Bundesliga 2025/26,post_55_to_105m,127,68.99208080808081
Bundesliga 2025/26,post_55_to_105m,128,69.15854545454546
Bundesliga 2025/26,post_55_to_105m,129,69.32185858585859
Bundesliga 2025/26,post_55_to_105m,130,69.48509090909091
Bundesliga 2025/26,post_55_to_105m,131,69.64549494949495
Bundesliga 2025/26,post_55_to_105m,132,69.80557575757575
Bundesliga 2025/26,post_55_to_105m,133,69.96254545454545
Bundesliga 2025/26,post_55_to_105m,134,70.11911111111111
Bundesliga 2025/26,post_55_to_105m,135,70.27268686868688
Bundesliga 2025/26,post_55_to_105m,136,70.42577777777778
Bundesliga 2025/26,post_55_to_105m,137,70.57579797979798
Bundesliga 2025/26,post_55_to_105m,138,70.72525252525253
Bundesliga 2025/26,post_55_to_105m,139,70.8720404040404
Bundesliga 2025/26,post_55_to_105m,140,71.01842424242425
Bundesliga 2025/26,post_55_to_105m,141,71.16270707070707
Bundesliga 2025/26,post_55_to_105m,142,71.30642424242424
Bundesliga 2025/26,post_55_to_105m,143,71.44747474747474
Bundesliga 2025/26,post_55_to_105m,144,71.5880404040404
Bundesliga 2025/26,post_55_to_105m,145,71.7260606060606
Bundesliga 2025/26,post_55_to_105m,146,71.86387878787879
Bundesliga 2025/26,post_55_to_105m,147,71.99979797979798
Bundesliga 2025/26,post_55_to_105m,148,72.13527272727272
Bundesliga 2025/26,post_55_to_105m,149,72.2690101010101
Bundesliga 2025/26,post_55_to_105m,150,72.40246464646465
Bundesliga 2025/26,post_55_to_105m,151,72.5340202020202
Bundesliga 2025/26,post_55_to_105m,152,72.66525252525253
Bundesliga 2025/26,post_55_to_105m,153,72.79434343434343
Bundesliga 2025/26,post_55_to_105m,154,72.9229898989899
Bundesliga 2025/26,post_55_to_105m,155,73.04961616161616
Bundesliga 2025/26,post_55_to_105m,156,73.17579797979798
Bundesliga 2025/26,post_55_to_105m,157,73.29983838383838
Bundesliga 2025/26,post_55_to_105m,158,73.42359595959596
Bundesliga 2025/26,post_55_to_105m,159,73.54553535353536
Bundesliga 2025/26,post_55_to_105m,160,73.66711111111111
Bundesliga 2025/26,post_55_to_105m,161,73.78670707070707
Bundesliga 2025/26,post_55_to_105m,162,73.9060606060606
Bundesliga 2025/26,post_55_to_105m,163,74.02379797979798
Bundesliga 2025/26,post_55_to_105m,164,74.14137373737374
Bundesliga 2025/26,post_55_to_105m,165,74.25753535353536
Bundesliga 2025/26,post_55_to_105m,166,74.37345454545455
Bundesliga 2025/26,post_55_to_105m,167,74.4879595959596
Bundesliga 2025/26,post_55_to_105m,168,74.6020202020202
Bundesliga 2025/26,post_55_to_105m,169,74.71418181818181
Bundesliga 2025/26,post_55_to_105m,170,74.82626262626263
Bundesliga 2025/26,post_55_to_105m,171,74.93660606060607
Bundesliga 2025/26,post_55_to_105m,172,75.04678787878788
Bundesliga 2025/26,post_55_to_105m,173,75.15571717171717
Bundesliga 2025/26,post_55_to_105m,174,75.26416161616162
Bundesliga 2025/26,post_55_to_105m,175,75.37115151515151
Bundesliga 2025/26,post_55_to_105m,176,75.47822222222223
Bundesliga 2025/26,post_55_to_105m,177,75.58371717171717
Bundesliga 2025/26,post_55_to_105m,178,75.68921212121212
Bundesliga 2025/26,post_55_to_105m,179,75.79284848484849
Bundesliga 2025/26,post_55_to_105m,180,75.89624242424243
Bundesliga 2025/26,post_55_to_105m,181,75.9979797979798
Bundesliga 2025/26,post_55_to_105m,182,76.09951515151515
Bundesliga 2025/26,post_55_to_105m,183,76.19983838383838
Bundesliga 2025/26,post_55_to_105m,184,76.29979797979799
Bundesliga 2025/26,post_55_to_105m,185,76.39822222222222
Bundesliga 2025/26,post_55_to_105m,186,76.49624242424242
Bundesliga 2025/26,post_55_to_105m,187,76.59345454545455
Bundesliga 2025/26,post_55_to_105m,188,76.69046464646465
Bundesliga 2025/26,post_55_to_105m,189,76.78638383838384
Bundesliga 2025/26,post_55_to_105m,190,76.8820202020202
Bundesliga 2025/26,post_55_to_105m,191,76.97608080808081
Bundesliga 2025/26,post_55_to_105m,192,77.07006060606061
Bundesliga 2025/26,post_55_to_105m,193,77.1629494949495
Bundesliga 2025/26,post_55_to_105m,194,77.25555555555556
Bundesliga 2025/26,post_55_to_105m,195,77.34715151515151
Bundesliga 2025/26,post_55_to_105m,196,77.43854545454545
Bundesliga 2025/26,post_55_to_105m,197,77.52868686868688
Bundesliga 2025/26,post_55_to_105m,198,77.61846464646464
Bundesliga 2025/26,post_55_to_105m,199,77.70711111111112
Bundesliga 2025/26,post_55_to_105m,200,77.79551515151515
Bundesliga 2025/26,post_55_to_105m,201,77.88319191919192
Bundesliga 2025/26,post_55_to_105m,202,77.97066666666667
Bundesliga 2025/26,post_55_to_105m,203,78.05705050505051
Bundesliga 2025/26,post_55_to_105m,204,78.14323232323233
Bundesliga 2025/26,post_55_to_105m,205,78.22844444444445
Bundesliga 2025/26,post_55_to_105m,206,78.31365656565657
Bundesliga 2025/26,post_55_to_105m,207,78.39773737373737
Bundesliga 2025/26,post_55_to_105m,208,78.48181818181818
Bundesliga 2025/26,post_55_to_105m,209,78.5649696969697
Bundesliga 2025/26,post_55_to_105m,210,78.64812121212121
Bundesliga 2025/26,post_55_to_105m,211,78.73066666666666
Bundesliga 2025/26,post_55_to_105m,212,78.81288888888889
Bundesliga 2025/26,post_55_to_105m,213,78.89450505050505
Bundesliga 2025/26,post_55_to_105m,214,78.9759595959596
Bundesliga 2025/26,post_55_to_105m,215,79.05668686868687
Bundesliga 2025/26,post_55_to_105m,216,79.13717171717171
Bundesliga 2025/26,post_55_to_105m,217,79.21676767676767
Bundesliga 2025/26,post_55_to_105m,218,79.29612121212121
Bundesliga 2025/26,post_55_to_105m,219,79.37430303030303
Bundesliga 2025/26,post_55_to_105m,220,79.45232323232324
Bundesliga 2025/26,post_55_to_105m,221,79.52909090909091
Bundesliga 2025/26,post_55_to_105m,222,79.60565656565656
Bundesliga 2025/26,post_55_to_105m,223,79.68145454545454
Bundesliga 2025/26,post_55_to_105m,224,79.7570909090909
Bundesliga 2025/26,post_55_to_105m,225,79.83163636363636
Bundesliga 2025/26,post_55_to_105m,226,79.90614141414142
Bundesliga 2025/26,post_55_to_105m,227,79.98016161616161
Bundesliga 2025/26,post_55_to_105m,228,80.05393939393939
Bundesliga 2025/26,post_55_to_105m,229,80.1271111111111
Bundesliga 2025/26,post_55_to_105m,230,80.20024242424242
Bundesliga 2025/26,post_55_to_105m,231,80.2730101010101
Bundesliga 2025/26,post_55_to_105m,232,80.3459797979798
Bundesliga 2025/26,post_55_to_105m,233,80.41838383838383
Bundesliga 2025/26,post_55_to_105m,234,80.49070707070707
Bundesliga 2025/26,post_55_to_105m,235,80.5619393939394
Bundesliga 2025/26,post_55_to_105m,236,80.6329696969697
Bundesliga 2025/26,post_55_to_105m,237,80.7029494949495
Bundesliga 2025/26,post_55_to_105m,238,80.77260606060607
Bundesliga 2025/26,post_55_to_105m,239,80.84129292929293
Bundesliga 2025/26,post_55_to_105m,240,80.90989898989899
Bundesliga 2025/26,post_55_to_105m,241,80.97737373737374
Bundesliga 2025/26,post_55_to_105m,242,81.04480808080808
Bundesliga 2025/26,post_55_to_105m,243,81.11171717171717
Bundesliga 2025/26,post_55_to_105m,244,81.17846464646465
Bundesliga 2025/26,post_55_to_105m,245,81.24444444444444
Bundesliga 2025/26,post_55_to_105m,246,81.31046464646465
Bundesliga 2025/26,post_55_to_105m,247,81.3759595959596
Bundesliga 2025/26,post_55_to_105m,248,81.44145454545455
Bundesliga 2025/26,post_55_to_105m,249,81.50634343434344
Bundesliga 2025/26,post_55_to_105m,250,81.57111111111111
Bundesliga 2025/26,post_55_to_105m,251,81.63507070707071
Bundesliga 2025/26,post_55_to_105m,252,81.69886868686869
Bundesliga 2025/26,post_55_to_105m,253,81.7620202020202
Bundesliga 2025/26,post_55_to_105m,254,81.82517171717171
Bundesliga 2025/26,post_55_to_105m,255,81.88787878787879
Bundesliga 2025/26,post_55_to_105m,256,81.95054545454545
Bundesliga 2025/26,post_55_to_105m,257,82.01264646464647
Bundesliga 2025/26,post_55_to_105m,258,82.07466666666667
Bundesliga 2025/26,post_55_to_105m,259,82.1360808080808
Bundesliga 2025/26,post_55_to_105m,260,82.19749494949495
Bundesliga 2025/26,post_55_to_105m,261,82.25846464646465
Bundesliga 2025/26,post_55_to_105m,262,82.31927272727273
Bundesliga 2025/26,post_55_to_105m,263,82.37963636363637
Bundesliga 2025/26,post_55_to_105m,264,82.43987878787878
Bundesliga 2025/26,post_55_to_105m,265,82.49959595959596
Bundesliga 2025/26,post_55_to_105m,266,82.55939393939394
Bundesliga 2025/26,post_55_to_105m,267,82.61858585858586
Bundesliga 2025/26,post_55_to_105m,268,82.67761616161616
Bundesliga 2025/26,post_55_to_105m,269,82.7359595959596
Bundesliga 2025/26,post_55_to_105m,270,82.79406060606061
Bundesliga 2025/26,post_55_to_105m,271,82.85151515151514
Bundesliga 2025/26,post_55_to_105m,272,82.9088888888889
Bundesliga 2025/26,post_55_to_105m,273,82.96573737373737
Bundesliga 2025/26,post_55_to_105m,274,83.02250505050505
Bundesliga 2025/26,post_55_to_105m,275,83.07886868686869
Bundesliga 2025/26,post_55_to_105m,276,83.13523232323233
Bundesliga 2025/26,post_55_to_105m,277,83.19119191919192
Bundesliga 2025/26,post_55_to_105m,278,83.2470303030303
Bundesliga 2025/26,post_55_to_105m,279,83.30226262626263
Bundesliga 2025/26,post_55_to_105m,280,83.35737373737373
Bundesliga 2025/26,post_55_to_105m,281,83.4120808080808
Bundesliga 2025/26,post_55_to_105m,282,83.46682828282829
Bundesliga 2025/26,post_55_to_105m,283,83.52105050505051
Bundesliga 2025/26,post_55_to_105m,284,83.57523232323233
Bundesliga 2025/26,post_55_to_105m,285,83.6290505050505
Bundesliga 2025/26,post_55_to_105m,286,83.68278787878788
Bundesliga 2025/26,post_55_to_105m,287,83.736
Bundesliga 2025/26,post_55_to_105m,288,83.78909090909092
Bundesliga 2025/26,post_55_to_105m,289,83.84137373737374
Bundesliga 2025/26,post_55_to_105m,290,83.89365656565657
Bundesliga 2025/26,post_55_to_105m,291,83.94553535353535
Bundesliga 2025/26,post_55_to_105m,292,83.99745454545454
Bundesliga 2025/26,post_55_to_105m,293,84.04868686868687
Bundesliga 2025/26,post_55_to_105m,294,84.0998787878788
Bundesliga 2025/26,post_55_to_105m,295,84.15046464646464
Bundesliga 2025/26,post_55_to_105m,296,84.2010505050505
Bundesliga 2025/26,post_55_to_105m,297,84.25111111111111
Bundesliga 2025/26,post_55_to_105m,298,84.30117171717171
Bundesliga 2025/26,post_55_to_105m,299,84.35074747474748
Bundesliga 2025/26,post_55_to_105m,300,84.40020202020202
Bundesliga 2025/26,post_105_to_135m,1,0.8784511784511785
Bundesliga 2025/26,post_105_to_135m,2,2.654949494949495
Bundesliga 2025/26,post_105_to_135m,3,4.117306397306398
Bundesliga 2025/26,post_105_to_135m,4,5.65959595959596
Bundesliga 2025/26,post_105_to_135m,5,6.892929292929293
Bundesliga 2025/26,post_105_to_135m,6,8.117104377104377
Bundesliga 2025/26,post_105_to_135m,7,9.138047138047138
Bundesliga 2025/26,post_105_to_135m,8,10.147811447811447
Bundesliga 2025/26,post_105_to_135m,9,11.00969696969697
Bundesliga 2025/26,post_105_to_135m,10,11.856767676767676
Bundesliga 2025/26,post_105_to_135m,11,12.6
Bundesliga 2025/26,post_105_to_135m,12,13.337710437710438
Bundesliga 2025/26,post_105_to_135m,13,13.992794612794611
Bundesliga 2025/26,post_105_to_135m,14,14.641818181818184
Bundesliga 2025/26,post_105_to_135m,15,15.226801346801349
Bundesliga 2025/26,post_105_to_135m,16,15.807744107744108
Bundesliga 2025/26,post_105_to_135m,17,16.33818181818182
Bundesliga 2025/26,post_105_to_135m,18,16.86316498316498
Bundesliga 2025/26,post_105_to_135m,19,17.344511784511784
Bundesliga 2025/26,post_105_to_135m,20,17.823299663299665
Bundesliga 2025/26,post_105_to_135m,21,18.26760942760943
Bundesliga 2025/26,post_105_to_135m,22,18.70774410774411
Bundesliga 2025/26,post_105_to_135m,23,19.114747474747475
Bundesliga 2025/26,post_105_to_135m,24,19.517373737373735
Bundesliga 2025/26,post_105_to_135m,25,19.895151515151515
Bundesliga 2025/26,post_105_to_135m,26,20.27050505050505
Bundesliga 2025/26,post_105_to_135m,27,20.625185185185185
Bundesliga 2025/26,post_105_to_135m,28,20.97851851851852
Bundesliga 2025/26,post_105_to_135m,29,21.31414141414141
Bundesliga 2025/26,post_105_to_135m,30,21.648821548821548
Bundesliga 2025/26,post_105_to_135m,31,21.96686868686869
Bundesliga 2025/26,post_105_to_135m,32,22.2826936026936
Bundesliga 2025/26,post_105_to_135m,33,22.583838383838383
Bundesliga 2025/26,post_105_to_135m,34,22.885454545454547
Bundesliga 2025/26,post_105_to_135m,35,23.17346801346801
Bundesliga 2025/26,post_105_to_135m,36,23.46040404040404
Bundesliga 2025/26,post_105_to_135m,37,23.736902356902355
Bundesliga 2025/26,post_105_to_135m,38,24.01185185185185
Bundesliga 2025/26,post_105_to_135m,39,24.275218855218856
Bundesliga 2025/26,post_105_to_135m,40,24.53703703703704
Bundesliga 2025/26,post_105_to_135m,41,24.78882154882155
Bundesliga 2025/26,post_105_to_135m,42,25.03905723905724
Bundesliga 2025/26,post_105_to_135m,43,25.28047138047138
Bundesliga 2025/26,post_105_to_135m,44,25.52094276094276
Bundesliga 2025/26,post_105_to_135m,45,25.75239057239057
Bundesliga 2025/26,post_105_to_135m,46,25.98228956228956
Bundesliga 2025/26,post_105_to_135m,47,26.205791245791247
Bundesliga 2025/26,post_105_to_135m,48,26.42821548821549
Bundesliga 2025/26,post_105_to_135m,49,26.642154882154884
Bundesliga 2025/26,post_105_to_135m,50,26.854545454545452
Bundesliga 2025/26,post_105_to_135m,51,27.060606060606062
Bundesliga 2025/26,post_105_to_135m,52,27.26632996632997
Bundesliga 2025/26,post_105_to_135m,53,27.466936026936025
Bundesliga 2025/26,post_105_to_135m,54,27.667340067340067
Bundesliga 2025/26,post_105_to_135m,55,27.86262626262626
Bundesliga 2025/26,post_105_to_135m,56,28.056565656565656
Bundesliga 2025/26,post_105_to_135m,57,28.245656565656567
Bundesliga 2025/26,post_105_to_135m,58,28.43407407407408
Bundesliga 2025/26,post_105_to_135m,59,28.61811447811448
