cell,direction,freshness,n,pos_pct,open_pct_of_clock,open_pct_of_fresh,mean_net_c,time_mean_net_c,both_fresh_pct,k_only_pct_of_clock,pm_only_pct_of_clock
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,14,2292024,75.71460857303414,60.58363858363858,76.4373500804599,0.5942560481812407,0.5975879048568633,95.75,3.255240130240131,0.3623321123321123
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,15,2314523,75.74873958910756,61.60556573056573,76.50283477441211,0.5945543937161217,0.5983243576807626,96.14148351648352,2.93966218966219,0.33541921041921036
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,16,2335275,75.77531554099625,62.475579975579976,76.55849007670375,0.594771357015251,0.5989331006879345,96.44444444444444,2.7039072039072036,0.31171143671143675
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,17,2354266,75.80035560977392,63.2730463980464,76.6079133699425,0.5949922503913895,0.5994741168491879,96.71504884004885,2.4927248677248675,0.2911579161579161
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,18,2370646,75.82173804102342,63.99982193732194,76.65258808557803,0.5951342505600616,0.5999668666665382,96.95309320309322,2.3073361823361824,0.2732498982498982
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,19,2385830,75.84136338297364,64.62896825396825,76.68929187729081,0.5952814949749512,0.6003649561490004,97.14611314611314,2.161528286528287,0.25737688237688233
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,20,2399775,75.85836172141138,65.21052096052097,76.72230096631775,0.5953850339999593,0.6007175022965775,97.32214082214084,2.0272181522181523,0.2438441188441188
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,21,2411935,75.87190367899632,65.74445461945461,76.7515417594306,0.5954286926129218,0.6010125715551736,97.47914122914123,1.907254782254782,0.2323463573463573
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,22,2423211,75.8850549952109,66.21301383801384,76.77650106951683,0.5955293731105183,0.6012624689007435,97.60922873422874,1.8105413105413102,0.22176434676434673
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,23,2433745,75.89731052349363,66.64753764753765,76.79945596496601,0.5955973397995139,0.6014996193225656,97.72868335368335,1.7217134717134719,0.2120980870980871
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,24,2443011,75.9091137944119,67.05123117623117,76.82094770738003,0.595657265435677,0.6017228131833052,97.83821733821735,1.6403642653642656,0.20334757834757827
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,25,2451823,75.91873475369144,67.41005291005291,76.84001907934892,0.5957299851128702,0.6019253860886146,97.93198005698007,1.5727513227513226,0.1952584452584452
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,26,2459989,75.9273313823761,67.74455636955636,76.85646153806195,0.5957778644068915,0.6021010400317467,98.0191798941799,1.5095136345136344,0.18798331298331294
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,27,2467327,75.93602307274229,68.05644586894587,76.8714140287777,0.5958086145378048,0.6022600322965952,98.09986772486774,1.4512108262108259,0.18096255596255592
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,28,2474242,75.943056499728,68.33651302401303,76.88453975225299,0.5958586561990089,0.6023969754258868,98.17165242165242,1.4007936507936507,0.1738400488400488
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,29,2480769,75.94826442929592,68.59913003663004,76.89701247908462,0.5958713118099453,0.602528067668918,98.23901098901099,1.3535816035816037,0.16707366707366703
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,30,2486527,75.95397114127455,68.8449074074074,76.90815372247512,0.595883198516699,0.6026330901085581,98.30163817663818,1.3094729344729346,0.160968660968661
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,31,2492008,75.95898568543922,69.06626475376476,76.91832410689169,0.5959075604409839,0.6027286287033699,98.35637973137972,1.2719271469271471,0.15552503052503047
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,32,2497157,75.96378601745906,69.2754884004884,76.92819190255724,0.5959291601672952,0.6028287953687428,98.40771265771266,1.2363146113146113,0.1505392755392755
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,33,2501785,75.96827864904458,69.47168803418803,76.93740736974154,0.5959480675466063,0.6029200997458902,98.45624745624745,1.2028388278388278,0.1455535205535205
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,34,2506270,75.97246106764236,69.64914021164022,76.94506362893445,0.5959700733475382,0.6029910542162416,98.49944037444035,1.1733821733821734,0.14102564102564094
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,35,2510482,75.97457380694225,69.81835063085063,76.95257379215367,0.5959710623042404,0.6030669836197645,98.5405982905983,1.1450447700447701,0.13685388685388683
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,36,2514309,75.97833042796252,69.97820004070005,76.9593134213284,0.5959767452957333,0.6031305794571303,98.58007733007734,1.1175213675213675,0.13288563288563288
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,37,2517998,75.98044160479873,70.12421143671143,76.96486732626164,0.595978921274037,0.6031816092948794,98.61624949124949,1.0927452177452177,0.12896825396825393
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,38,2521437,75.98274317383301,70.26332926332927,76.96992529810537,0.5959709253647392,0.6032268717735219,98.65099715099714,1.0686813186813184,0.12499999999999994
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,39,2524716,75.98474442273903,70.39496845746845,76.97442990984867,0.5959700480449696,0.603264034616608,98.68350630850631,1.0462454212454213,0.1212352462352462
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,40,2527759,75.98485456880977,70.5161273911274,76.97818692659563,0.5959590681597488,0.6032965431391527,98.71428571428571,1.0250814000814001,0.1175722425722425
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,41,2530717,75.98534328413648,70.63077431827432,76.98136485813976,0.5959504270508057,0.6033328730873615,98.74389499389497,1.0045787545787546,0.1141636141636141
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,42,2533421,75.98658099068413,70.74015567765568,76.98425814810047,0.5959551729870778,0.6033694824421332,98.77253764753766,0.9844831094831095,0.11090761090761085
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,43,2535997,75.98652522065287,70.84065934065934,76.98666763975093,0.5959408496848662,0.6033988139664551,98.79919617419615,0.966015466015466,0.10775335775335775
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,44,2538437,75.98671938677225,70.9364824989825,76.98866671654478,0.5959325990527334,0.6034246594187997,98.82493894993897,0.947802197802198,0.10490435490435489
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,45,2540722,75.98655027980236,71.02757427757427,76.99060556871865,0.5959176151082841,0.6034400618329814,98.84996947496948,0.9299450549450549,0.1021571021571021
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,46,2542939,75.98652582700568,71.11159442409442,76.99213509665951,0.5959007591161954,0.6034521239245877,98.8731684981685,0.9133597883597884,0.09976597476597471
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,47,2545040,75.98693930154339,71.19233312983313,76.99384013625374,0.5958823814019135,0.6034636391307608,98.89565527065525,0.8972832722832723,0.09747659747659743
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,48,2546988,75.98802978262952,71.26933251933252,76.99522568812282,0.5958970319003964,0.6034716453195147,98.91737891737893,0.8816137566137566,0.0953398453398453
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,49,2548884,75.98804025604932,71.34154965404966,76.99666819310424,0.5958902428518855,0.6034929509514555,98.9383903133903,0.8663003663003663,0.09320309320309317
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,50,2550696,75.98839689245602,71.41107041107041,76.99790370654196,0.5958934191177196,0.6035089762627011,98.95868945868945,0.8513431013431013,0.09121896621896616
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,51,2552374,75.9880801167854,71.47746235246235,76.99912119915896,0.5958853124515764,0.6035287968285479,98.97858160358163,0.8365893365893364,0.08923483923483919
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,52,2554027,75.98827263768159,71.5392501017501,76.99997672766301,0.5958805967573969,0.6035433166463618,98.99740537240535,0.8225986975986976,0.08740333740333733
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,53,2555566,75.98825465669836,71.59834147334148,77.00045877344716,0.5958794906360402,0.6035547498270114,99.01587301587301,0.8087606837606838,0.08562271062271057
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,54,2557042,75.98823171461399,71.65501628001628,77.00089003770086,0.5958746132615577,0.603568991964981,99.03357753357754,0.7953805453805454,0.08409645909645903
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,55,2558443,75.98836479843405,71.70807895807896,77.00110162030784,0.5958859601639385,0.603576989485966,99.0505698005698,0.7825091575091575,0.08262108262108256
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,56,2559760,75.98856924086633,71.758954008954,77.0011723553424,0.5958851962238145,0.6035870421969879,99.06720594220594,0.7698921448921449,0.08119658119658112
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,57,2561018,75.98849363807673,71.80802299552299,77.00111263469113,0.5958846370684635,0.6035934160992074,99.0830280830281,0.7579365079365078,0.07992470492470488
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,58,2562225,75.98942325517861,71.85386141636141,77.00109638661286,0.5958918859166001,0.6036017645269502,99.09844322344321,0.7462861212861214,0.07865282865282859
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,59,2563357,75.98941544232817,71.89807183557184,77.00118261885373,0.5958855170647578,0.6036049936496236,99.11360398860398,0.7348392348392349,0.07733007733007725
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,60,2564438,75.98986600572913,71.94083231583231,77.00149884217505,0.5958896811970567,0.6036114767899516,99.12835775335776,0.7237484737484736,0.07595645095645086
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,1,68176,58.3959164515372,1.3751780626780628,57.105885832593906,0.24460153915577373,0.2223578829279705,2.408119658119658,5.825587606837607,19.63701923076923
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,2,97941,59.49091800165406,4.405270655270655,58.82283010568613,0.26335805513477467,0.25189867663968873,7.487891737891738,7.699074074074074,31.32175925925926
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,3,119692,60.09758379841593,7.855146011396012,60.706078245193964,0.2745541392973342,0.28504442580940353,12.936965811965813,8.214476495726496,37.37767094017094
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,4,138345,60.715602298601326,11.075409544159545,62.15009067791106,0.2847098575764387,0.31026431502136537,17.81632834757835,8.513443732193732,39.81748575498575
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,5,153687,61.20621783234756,14.292467948717949,63.33612139097774,0.29307637676760606,0.33067960477725167,22.56045227920228,8.316239316239317,41.27368233618234
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,6,166302,61.5783333934649,17.362624643874643,64.35015310701652,0.2991715658523875,0.3478733914366312,26.973646723646723,7.924590455840455,41.93883547008547
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,7,177357,61.92369063527236,20.11413817663818,65.17764154345474,0.3045889321781774,0.3616805115548629,30.850516381766383,7.638354700854701,41.78872863247863
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,8,187022,62.19428730309803,22.737001424501425,65.90282132470395,0.30906403029211055,0.3737374845351291,34.48940527065527,7.227207977207978,41.4284188034188
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,9,195431,62.4240780633574,25.19212962962963,66.52732257139229,0.31268121497580764,0.384169223698212,37.85470085470085,6.783475783475783,40.88960113960114
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,10,202971,62.63899768932507,27.418002136752136,67.06409611477326,0.316138542652752,0.39300621219248,40.87045940170941,6.428952991452992,40.07665598290598
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,11,209673,62.82258564526668,29.516915954415953,67.5453108191805,0.3190391539197568,0.4009128958859631,43.68678774928775,6.038639601139601,39.24608262108262
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,12,215573,62.99722135889003,31.49074074074074,67.98927407806087,0.3216459959428175,0.40812854538514004,46.304042022792025,5.639334045584046,38.39298433048433
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,13,220902,63.155154774515395,33.28605769230769,68.37499451345302,0.3242881772760741,0.4143752107869948,48.66826923076923,5.311876780626781,37.46376424501425
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,14,225764,63.29131305256817,34.977118945868945,68.7265583452291,0.32640517500571836,0.42008002041631026,50.87971866096866,4.9747150997151,36.55982905982906
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,15,230205,63.43215829369475,36.566951566951566,69.04632619816525,0.32860799857781414,0.4252532652968789,52.94667022792023,4.645121082621083,35.66924857549858
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,16,234188,63.557056723657915,38.02777777777778,69.33006968262187,0.33044318673406187,0.4298117213928146,54.83653846153846,4.367966524216524,34.75525284900285
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,17,237900,63.68516183270282,39.40660612535613,69.59027089917143,0.3324191493844647,0.4339620493870606,56.61235754985755,4.092681623931624,33.8747329059829
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,18,241221,63.77429825761439,40.703258547008545,69.82763755775325,0.3337611143250777,0.4377621084784579,58.27653133903134,3.832799145299145,33.0207443019943
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,19,244327,63.86891338247513,41.903133903133906,70.03715724045362,0.3352858879684701,0.44111226157164457,59.81579415954416,3.614049145299145,32.1650641025641
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,20,247252,63.97198000420624,43.04424857549858,70.2360994488301,0.33674539937577885,0.4442601949405465,61.271189458689456,3.3972578347578346,31.34561965811966
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,21,249901,64.050964181816,44.125890313390315,70.42075814044027,0.33790594843670574,0.44712040605429654,62.64690170940171,3.1901709401709404,30.555377492877493
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,22,252463,64.13811132720438,45.131588319088316,70.58585993611433,0.33931299109517105,0.4496698500137215,63.925836894586894,3.015135327635328,29.77199074074074
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,23,254790,64.21013383570784,46.08876424501425,70.74097305068047,0.34034909702422067,0.4520762035141993,65.13951210826211,2.846331908831909,29.015669515669515
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,24,256992,64.27476341676005,46.99599358974359,70.88581247037243,0.34126466079462875,0.4543334073176115,66.28739316239316,2.68616452991453,28.289173789173788
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,25,259062,64.33131837166393,47.84740028490028,71.01823880920477,0.3421916359607267,0.45638105135327217,67.36387108262109,2.548344017094017,27.57567663817664
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,26,260926,64.39296965423146,48.65874287749288,71.14386542239046,0.3430676672424101,0.4583412686644211,68.38639601139602,2.414440883190883,26.892628205128204
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,27,262761,64.45096494533055,49.42877492877493,71.26221966647499,0.3440136169378788,0.46019718049384234,69.3539886039886,2.286235754985755,26.24207621082621
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,28,264463,64.50921300900315,50.15099715099715,71.368335698358,0.34478303681041206,0.46187148234023856,70.2636217948718,2.1737001424501425,25.610042735042736
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,29,266060,64.56175298804781,50.83983262108262,71.47033902017449,0.34560268395217797,0.4634774537948459,71.12749287749288,2.0651709401709404,25.00578703703704
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,30,267599,64.61571231581583,51.50008903133903,71.5691417626986,0.3463546595236627,0.465027240628927,71.95254629629629,1.9615384615384612,24.42352207977208
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,31,268944,64.66662204771254,52.126157407407405,71.66116083832203,0.347060456686516,0.4664605349421194,72.73486467236468,1.870192307692308,23.854166666666668
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,32,270298,64.71967976085654,52.72605056980057,71.74898595112212,0.34777089579519005,0.4678208169624121,73.48326210826211,1.783386752136752,23.30644586894587
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,33,271633,64.76495860223169,53.300925925925924,71.83227026430343,0.34838386948043915,0.46909190524023564,74.19960826210826,1.7012108262108263,22.77715455840456
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,34,272802,64.80964215804869,53.85131766381766,71.91162186293637,0.34902472438671833,0.47028906100830714,74.88461538461539,1.6264245014245011,22.258814102564106
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,35,273984,64.84794732539126,54.37891737891738,71.98532912818627,0.34967417749922447,0.47141031122743665,75.54264601139602,1.5548433048433048,21.758368945868945
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,36,275114,64.89237188947128,54.888799857549856,72.05598410472183,0.3503964117024987,0.4724759048804379,76.17743945868946,1.4854878917378918,21.27190170940171
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,37,276196,64.92925313907514,55.37482193732194,72.12216367650606,0.3509957282682236,0.47347471158170107,76.7826745014245,1.4239672364672364,20.799679487179485
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,38,277255,64.96654704153217,55.84250356125356,72.18487027455024,0.35152914508228483,0.47441964360912453,77.36556267806267,1.3638710826210827,20.34419515669516
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,39,278266,65.00362962057888,56.29433760683761,72.24471188288162,0.3520711384221628,0.4753141119498805,77.92859686609687,1.3053774928774928,19.902599715099715
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,40,279204,65.03810833655679,56.72649572649573,72.30151048008325,0.35255832882410704,0.47617836178375533,78.4670584045584,1.252136752136752,19.47418091168091
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,41,280102,65.0673683158278,57.14307336182336,72.3569784247278,0.3529778291553185,0.4770315295944235,78.98415242165242,1.1995192307692308,19.062232905982903
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,42,280958,65.09691840061504,57.54558404558404,72.40984506458443,0.3533584340435948,0.4778341566375262,79.4840633903134,1.1485933048433048,18.662571225071225
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,43,281781,65.12291460389451,57.93260327635328,72.46131659975835,0.3538075313979539,0.47861041103527047,79.96340811965813,1.103098290598291,18.27394943019943
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,44,282592,65.15541841241082,58.30671296296296,72.51057375052592,0.3542911460741312,0.47936890945613797,80.42654914529915,1.0587606837606838,17.896634615384617
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,45,283347,65.18191475470007,58.670049857549856,72.55848880432676,0.3546900583496123,0.4801039508356134,80.87606837606837,1.0153133903133904,17.529469373219374
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,46,284084,65.21134593993325,59.019052706552706,72.60335185740915,0.3552073065871755,0.48080392704575053,81.30840455840456,0.9757834757834758,17.172631766381766
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,47,284812,65.23706866283725,59.357193732193736,72.64679730813488,0.3555794209839582,0.48148419876006227,81.72702991452991,0.9379451566951568,16.826121794871796
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,48,285497,65.26618493364204,59.68527421652421,72.68905649575393,0.35595816622531934,0.48214433695520115,82.13238960113961,0.9014423076923076,16.48931623931624
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,49,286141,65.29543127339319,60.00489672364672,72.7302256015574,0.3564146598596874,0.48277937508287183,82.5267094017094,0.8672542735042735,16.157941595441596
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,50,286778,65.31986414578525,60.31383547008547,72.77015225503739,0.3567595728438597,0.48339547147620976,82.90714031339031,0.8350249287749287,15.837428774928776
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,51,287413,65.34290376566126,60.614850427350426,72.80922956489377,0.35711991279014155,0.483990796346753,83.27724358974359,0.8031517094017094,15.524839743589745
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,52,288018,65.36674791158886,60.90446937321937,72.84713133651594,0.35747727912217203,0.4845630903669299,83.63247863247864,0.7748397435897436,15.221064814814817
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,53,288591,65.3866544694741,61.18545227920228,72.88346980612415,0.35782259023712126,0.4851115897522076,83.97729700854701,0.7474180911680912,14.925302706552706
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,54,289191,65.40659979044992,61.45806623931624,72.9194417830323,0.35811141890122067,0.4856497870890355,84.31089743589743,0.7209757834757835,14.639066951566951
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,55,289766,65.4338328168246,61.72195512820513,72.95410777989413,0.3585708745122962,0.4861719672161969,84.63354700854701,0.6966702279202279,14.35977564102564
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,56,290263,65.45477721928044,61.97854344729345,72.98810202814917,0.3589235496313108,0.4866852563392912,84.94720441595442,0.6726317663817664,14.087606837606838
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,57,290774,65.46940235371801,62.22667378917379,73.02138204977652,0.35917301755537634,0.48718664400311124,85.24973290598291,0.6502849002849003,13.824252136752136
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,58,291281,65.49139834043415,62.467859686609685,73.05338035310642,0.3595017683939249,0.48766814017839205,85.54380341880342,0.6293625356125356,13.566684472934472
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,59,291762,65.51298661237584,62.70183404558404,73.08411137365756,0.35983611128799003,0.4881392069017293,85.82914886039886,0.6090633903133903,13.316328347578349
World Cup 2026/27 | pre_last_hour  F=10s,K YES + PM NO,60,292246,65.53143584514416,62.92957621082621,73.1140540971075,0.36013411653936594,0.48859446263382433,86.10657051282051,0.5895655270655271,13.072293447293449
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,1,119903,84.40989800088404,4.499376780626781,84.67428456537766,0.7656507728505966,0.7756380741864888,5.313746438746438,66.07389601139602,1.3961894586894588
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,2,167815,84.69862646366535,9.490651709401709,84.09116009024501,0.7704167807534484,0.7566136298593055,11.286324786324789,73.10443376068376,1.3278133903133904
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,3,206225,84.95429749060492,13.92957621082621,84.05972298335536,0.7753446664178225,0.7523726498432637,16.571581196581196,73.45779914529915,1.1354166666666667
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,4,241327,85.20099284373485,17.656784188034187,84.13699769209883,0.7798221298374753,0.751430967805124,20.986556267806268,72.14983974358974,0.9444444444444444
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,5,273333,85.3786407056594,21.10763888888889,84.22449349348283,0.7835276126764403,0.7513568351587198,25.062054843304843,69.97097578347578,0.7908653846153846
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,6,301095,85.51088526876899,24.28400997150997,84.29982970543057,0.7862882429471968,0.7516605669692452,28.807692307692307,67.47569444444444,0.6691595441595442
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,7,326886,85.64484254449563,27.078169515669515,84.37771359927646,0.7890256502470746,0.7522133335191968,32.092770655270655,65.05341880341881,0.5658831908831908
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,8,350657,85.76272539832372,29.691061253561255,84.46548335460864,0.7914855161532668,0.7531703584271344,35.153490028490026,62.61039886039886,0.4801460113960114
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,9,371832,85.8780309387035,32.11698717948718,84.5558297998017,0.793637377663641,0.7543010687852129,37.98548789173789,60.23326210826211,0.4131054131054131
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,10,391773,85.99010141076593,34.29068732193732,84.64529031690914,0.7955859867962597,0.7553753258821331,40.513799857549856,58.04362535612536,0.3547008547008547
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,11,410761,86.0760880414645,36.355235042735046,84.73073834527493,0.7971742862603827,0.7563854241823373,42.90998931623932,55.90473646723647,0.3093839031339031
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,12,427839,86.1646553960719,38.317040598290596,84.80502078858697,0.7986482436868104,0.7572143526340059,45.186431623931625,53.831908831908834,0.2699430199430199
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,13,444092,86.23505940210588,40.10309829059829,84.86948460834077,0.7997723388969719,0.7577880105334217,47.25703347578347,51.92280982905983,0.2362001424501424
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,14,459543,86.29834422458835,41.80689102564103,84.92454768398284,0.8007528956950661,0.758216763796538,49.23290598290598,50.07460826210826,0.2078881766381766
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,15,473517,86.36226365684864,43.429309116809115,84.9739398246861,0.801717582025727,0.7586111619169338,51.11369301994302,48.29585113960114,0.1834045584045584
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,16,486866,86.42028812856104,44.90820868945869,85.02154155260993,0.8025866484234866,0.7589132455581662,52.82478632478632,46.668091168091166,0.1630163817663817
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,17,499668,86.47301808400778,46.32763532763533,85.06444994809675,0.8033092017117888,0.7592032168649044,54.46670227920228,45.09508547008547,0.1463675213675213
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,18,511373,86.52255789805093,47.68705484330484,85.10376977758852,0.8038971185771767,0.7594242310988045,56.03881766381766,43.58012820512821,0.1321225071225071
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,19,522669,86.56415436920881,48.943643162393165,85.13849418068902,0.8043492533251438,0.7595660026134025,57.49198717948718,42.17521367521368,0.1186787749287749
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,20,533491,86.60389772273571,50.15553774928775,85.17364418439395,0.8047632632315507,0.7596934195525037,58.89129273504273,40.81623931623932,0.1073717948717948
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,21,543403,86.63312495514378,51.3198896011396,85.20669561952515,0.8050501846254118,0.7598070401853745,60.23530982905983,39.50721153846154,0.0964209401709401
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,22,552994,86.66965645196873,52.3988603988604,85.23434433838618,0.8053997343481256,0.7598560985242346,61.48192663817664,38.29113247863248,0.0866274928774928
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,23,562173,86.69911219500047,53.441862535612536,85.26018703695287,0.8057051764564775,0.7598674282389736,62.68669871794872,37.11351495726496,0.0773682336182336
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,24,570622,86.72641433383221,54.44435541310541,85.28332989328409,0.8060048809735618,0.7598513112371108,63.84526353276353,35.9775641025641,0.0698005698005698
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,25,578854,86.75071779757936,55.37544515669516,85.30469440040378,0.8062153766456869,0.7598317001814032,64.92076210826211,34.92085113960114,0.063034188034188
World Cup 2026/27 | pre_last_hour  F=10s,PM YES + K NO,26,586790,86.77278072223453,56.273148148148145,85.32311712995961,0.8064164128779607,0.7598147023717275,65.9587784900285,33.89921652421653,0.0570690883190883
